category,count,relative_pct
"V143232301, V143232701, V143232800, V143233200, V181111508, V181111703, V181111805, V181111810, V181112000, V181112220, V181112300, V181112501, V183121703",45,0.01
V182121500,44,0.0098
V186111600,44,0.0098
"V142141602, V142141603, V142141606, V142141607, V142182103, V142182801, V142191907, V142192210, V142192401, V142271604, V142295105, V142295123, V146171508",44,0.0098
V178111800,43,0.0096
V131162800,43,0.0096
V190121502,42,0.0093
V180101505,42,0.0093
V180161504,42,0.0093
V181112501,42,0.0093
"V142181804, V142181901, V142181904, V142182014",42,0.0093
V184111500,41,0.0091
V143211500,41,0.0091
V193131608,41,0.0091
V146191600,41,0.0091
"V111111600, V112162300, V112164900, V114121500, V120111600, V120142900, V123101500, V123153000, V123153400, V126121500, V126121600, V126131600, V127111900, V127112000, V127112600, V127112700, V127112800, V130101500, V130102300, V130102400, V130103200, V130111600, V130111800, V130131500, V130131600, V130131700, V130151500, V130151800, V130161500, V130181500, V130181600, V130181700, V130181800, V130264200, V130264300, V131161500, V131162400, V131162600, V131162800, V131191500, V131201500, V1312016",41,0.0091
V182101603,41,0.0091
"V180111500, V180111501",41,0.0091
"V110101601, V110121604, V110151501, V110151505, V110151506, V110151507, V110151512, V110151515, V110151517, V110151518, V110151520, V110151521, V110151524, V110151609, V110151805, V110151816, V110152001, V110152003, V110152004, V110171502, V110171702, V110171801, V110191509, V111101508, V111121616, V111121803, V111151503, V111151703, V111161501, V111161703, V112161806, V112162305, V112352104, V112352310, V113111303, V114111500, V114111506, V114111507, V114111514, V114111519, V114111615, V1141117",41,0.0091
"V110101900, V110101901, V110101902, V110101903, V110101904, V110151500, V110151501, V110151502, V110151503, V110151504, V110151505, V110151506, V110151507, V110151508, V110151509, V110151510, V110151511, V110151512, V110151513, V110151514, V110151515, V110151516, V110151517, V110151518, V110151519, V110151520, V110151521, V110151522, V110151523, V110151524, V110151525, V110151526, V110151527, V110151528, V110151529, V110151600, V110151700, V110151800, V110151900, V110152100, V110171500, V1101716",41,0.0091
V193151507,40,0.0089
"V112161907, V114111506, V114111514, V114111519, V114111703, V114111704, V114111807, V114111818, V124113002, V124141506, V126101766, V126121607, V126121636, V131151506, V131162001, V131191507, V131201503, V131201512, V131201632, V139101601, V139121409, V140151550, V141111604, V143191609, V143201827, V143211607, V143211706, V143211708, V143222609, V144101602, V144101809, V144103103, V144103106, V144111503, V144111914, V144121615, V144121701, V144121706, V144121708, V144121804, V144122003, V1441221",40,0.0089
V195111600,40,0.0089
V192121700,40,0.0089
V185101700,40,0.0089
V185111600,40,0.0089
