category,count,relative_pct
CENTRAL ADMINISTRATIVA Y CONTABLE ESPECIALIZADA CENAC EDUCACIÓN//,396,0.0922
ALCALDIA MUNICIPAL DE LA JAGUA DE IBIRICO,396,0.0922
CORPORACION AUTONOMA REGIONAL DEL CAUCA 12,395,0.092
FONDO NACIONAL AMBIENTAL - ANLA,393,0.0915
SUPERVIGILANCIA - MD,392,0.0913
SENA REGIONAL CESAR Grupo de Apoyo Administrativo Mixto,391,0.091
SECRETARÍA GENERAL DE LA ALCALDÍA MAYOR DE BOGOTÁ,391,0.091
DEPARTAMENTO ADMINISTRATIVO DE LA DEFENSORIA DEL ESPACIO PUBLICO,389,0.0906
Municipio de Montenegro--,389,0.0906
ICBF REGIONAL VALLE DEL CAUCA,388,0.0903
SENA REGIONAL RISARALDA Grupo de Apoyo Administrativo Mixto//,387,0.0901
MINISTERIO DE EDUCACION NACIONAL (MEN),386,0.0899
CANAL CAPITAL,384,0.0894
SECRETARIA DISTRITAL DE DESARROLLO ECONOMICO - ALCALDIA BOGOTÁ,383,0.0892
CORPOBOYACA,381,0.0887
SECRETARIA GENERAL Y DE CERCANIA AL CIUDADANO,381,0.0887
ALCALDÍA MUNICIPAL DE CANDELARIA VALLE,381,0.0887
CENTRAL ADMINISTRATIVA Y CONTABLE TELEMATICA,380,0.0885
MUNICIPIO DE EL BAGRE,380,0.0885
AGENCIA NACIONAL DE HIDROCARBUROS**,379,0.0882
ALCALDIA LOCAL DE KENNEDY,379,0.0882
SISTEMA ESTRATEGICO DE TRANSPORTE PUBLICO DE SANTA MARTA S.A.S.,378,0.088
MUNICIPIO DE TOCANCIPA,377,0.0878
IDECUT,376,0.0875
SANTIAGO DE CALI DISTRITO ESPECIAL- UNIDAD ADMINISTRATIVA ESPECIAL DE GESTION DE BIENES Y SERVICIOS - CALI,374,0.0871
SERVICIO NACIONAL DE APRENDIZAJE - SENA MAGDALENA,373,0.0868
ICBF REGIONAL ANTIOQUIA,373,0.0868
SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE GOBIERNO,371,0.0864
MUNICIPIO DE UBATE,371,0.0864
MINJUSTICIA..,371,0.0864
SENA REGIONAL BOLIVAR Grupo de Apoyo Administrativo Mixto,370,0.0861
GOBERNACIÓN VALLE DEL CAUCA -SECRETARIA DE SALUD,370,0.0861
MUNICIPIO DE LA CALERA CUNDINAMARCA,369,0.0859
MUNICIPIO EL RETIRO,368,0.0857
MUNICIPIO DE DUITAMA,367,0.0854
